"code_ogr","code_tete_rgpmt","libelle_activite","libelle_activite_impression","code_type_activite","libelle_type_activite","code_type_item_activite","libelle_type_item_activite","statut"
"108190","","Renseigner les personnels, le commandement, les institutionnels, ... sur les interventions et les évolutions de la situation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108194","","Intervenir dans un milieu aérien et aéroportuaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108195","","Intervenir dans un milieu maritime et portuaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108196","","Intervenir dans un milieu industriel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108197","","Intervenir dans un milieu routier et autoroutier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108199","","Intervenir dans un milieu nucléaire, radiologique, bactériologique et chimique - NRBC","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108200","","Intervenir dans un espace naturel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108210","","Suivre, coordonner et contrôler la disponibilité et l''opérationnalité des moyens humains et matériels","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108217","","Contrôler l''application de la réglementation et des lois","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108218","","Rechercher et identifier les risques, menaces, atteintes à la sécurité publique, aux lois et aux institutions","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108224","","Intervenir dans un milieu montagnard","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108225","","Intervenir dans le milieu ferroviaire et des transports en commun","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108228","","Evaluer la situation, les risques et déterminer les actions d''assistance et de secours à personnes ou de lutte contre les sinistres","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108230","","Réaliser les interventions de lutte contre les sinistres (incendies, effondrements, inondations, ...) et les produits dangereux, corrosifs, toxiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108231","","Implanter et contrôler les dispositifs de prévention d''accident, de sécurisation et de protection de zones par balisage, signalisation, protection, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108232","","Informer les hiérarchiques, forces de l''ordre, médecins, ... sur les interventions, les risques et les évolutions de la situation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108242","","Réaliser des interventions nécessitant une habilitation Sauvetage et Lutte contre les Incendies d''Aéronefs -SSLIA-","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108250","","Réaliser des déclenchements de tir d''avalanche","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108251","","Réaliser des opérations dans des zones d''accès difficile, en milieu souterrain, en très grande hauteur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108253","","Renseigner le public (plainte, information) et assister ou secourir les victimes d''accidents, d''agressions, de sinistres","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108254","","Surveiller les lieux, les agissements, les biens et prévenir les risques de trouble à l''ordre public, les atteintes à la sécurité des personnes et des biens","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108255","","Réaliser les interventions de lutte contre les troubles à la tranquillité et à l''ordre public (maintien de l''ordre, lutte contre la délinquance, la criminalité, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108256","","Effectuer les opérations de prévention et de sécurisation de lieux, de réseaux routiers (signalisation, balisage, protection, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108258","","Rechercher et interpeller les contrevenants à la loi, les auteurs d''actes délictueux et les suspects","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108264","","Surveiller les biens communaux (bâtiments, écoles, transport public, parcs, cimetières, ...), les manifestations et lieux publics","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108266","","Assister et apporter un appui technique sur les lieux de troubles à la tranquillité et à la sécurité publiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108267","","Prévenir les troubles à la tranquillité publique par îlotage, ronde, et régler les conflits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108272","","Surveiller l''application des arrêtés du maire et des règlements sur les cimetières","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108273","","Surveiller l''application des arrêtés du maire et des règlements sur les marchés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108274","","Surveiller l''application des arrêtés du maire et des règlements sur les parcs et jardins","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108275","","Surveiller l''application des arrêtés du maire et des règlements sur les stationnements","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108276","","Surveiller l''application des arrêtés du maire et des règlements sur les terrains/aires d''accueil des gens du voyage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108287","","Intervenir auprès d''un public de demandeurs d''emploi","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108293","","Prospecter des entreprises","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108295","","Mener des actions d''orientation professionnelle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108304","","Coordonner des projets d''aménagement du territoire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108323","","Vérifier l''authenticité de documents, de titres de propriété ou l''exactitude d''un inventaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108356","","Réaliser un bilan de compétences","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108359","","Réaliser des tests psychologiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108360","","Réaliser des tests psychotechniques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108364","","Animer des groupes de paroles","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108380","","Concevoir des référentiels de certifications","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108381","","Concevoir des référentiels de compétences","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108382","","Concevoir des référentiels d''emplois (postes, emploi-type, activités, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108383","","Concevoir des référentiels de formations","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108387","","Superviser la mise en oeuvre des orientations pédagogiques et éducatives et conseiller les élèves dans leur choix d''orientation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108394","","Surveiller la ponctualité, l''assiduité des élèves aux cours, contrôler les justificatifs et informer les parents","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108395","","Réaliser les modalités d''accueil et de surveillance des élèves lors des intercours, des sorties, des permanences","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108396","","Surveiller le comportement des élèves et contrôler l''application du règlement intérieur, des consignes de sécurité, des règles de vie collective","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108397","","Suivre et renseigner les documents administratifs et de correspondance des élèves (suivi des absences, bulletins scolaires)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108400","","Surveiller les élèves lors d''interclasses, activités périscolaires, internat et repas","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108401","","Surveiller les élèves lors d''examens","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108406","","Assister des élèves handicapés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108408","","Animer la bibliothèque auprès d''élèves","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108411","","Réaliser du soutien scolaire (réalisation/correction d''exercices, devoirs, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108412","","Préparer les cours et établir la progression pédagogique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108414","","Contrôler les connaissances théoriques et pratiques des élèves et leur proposer des axes d''amélioration","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108415","","Suivre et conseiller les élèves dans l''organisation de leur travail personnel et le développement de leurs capacités artistiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108416","","Organiser les rencontres, les échanges lors d''expositions, de concerts, d''auditions, ... avec les intervenants du spectacle et les publics divers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108468","","Intervenir auprès d''un public d''adolescents","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108469","","Intervenir auprès d''un public d''amateurs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108470","","Intervenir auprès d''un public professionnel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108471","","Définir un objectif d''apprentissages et établir la programmation des activités pédagogiques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108472","","Collecter des informations et préparer la leçon en séance (fiche de préparation, méthode d''apprentissage)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108474","","Accueillir les élèves à leur arrivée en classe","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108475","","Développer la démarche pédagogique et enseigner les savoirs fondamentaux (français, mathématiques, sciences, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108476","","Adapter le déroulement des apprentissages selon les difficultés des élèves","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108477","","Informer les familles, les équipes pédagogiques sur les modalités d''évaluation, résultats, difficultés ou comportements de l''enfant","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108480","","Intervenir auprès de publics ayant des difficultés scolaires graves","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108487","","Enseigner une langue vivante étrangère ou régionale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108489","","Concevoir les exercices, les travaux pratiques des élèves et évaluer leurs connaissances (épreuves, examens, devoirs, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108490","","Suivre et conseiller les élèves dans l''organisation du travail personnel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108491","","Renseigner les supports d''évaluation scolaire et informer les proviseurs, collègues, parents, lors de conseils de classe, rencontres parents/professeurs, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108507","","Intervenir auprès d''un public d''élèves en rééducation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108508","","Intervenir auprès d''un public d''enfants en difficultés importantes du langage ou du comportement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108517","","Concevoir et préparer les cours, les travaux dirigés ou pratiques (définition, contenu, objectifs, format pédagogique, bibliographie, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108518","","Encadrer, animer les cours, les travaux dirigés ou pratiques et enseigner les connaissances, les techniques aux étudiants","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108519","","Evaluer les connaissances des étudiants et effectuer la correction de devoirs, examens, partiels","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108520","","Diriger les travaux de recherche (thèse, mémoire d''études, ...) des étudiants","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108521","","Conseiller et apporter un appui technique aux étudiants, enseignants dans leur orientation, recherche de stage, projet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108539","","Evaluer les connaissances des élèves","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108609","","Former au développement personnel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108633","","Intervenir auprès de publics ayant des difficultés d''analphabétisme, d''illettrisme","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108643","","Réaliser les prestations de bilan ou d''orientation professionnelle (investigation, évaluation, passation de tests, ...) et restituer les résultats","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108644","","Identifier et diagnostiquer les difficultés des personnes (apprentissage, motivation, environnement, ...) et les orienter vers des personnes, lieux, ressources","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108645","","Proposer des actions de formation, d''orientation, d''accompagnement adaptées au profil de la personne","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108655","","Trier le linge selon le type et la couleur des articles, la nature du textile et retirer les objets indésirables","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108656","","Transporter le linge sur différents postes de travail","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108677","","Nettoyer du mobilier urbain, façades, enseignes, /...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108678","","Réaliser la pose de film de protection pour l''entretien","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108679","","Réaliser la remise en état de vitrerie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108689","","Renseigner les supports de suivi (horaire, lieu, ...) et informer l''interlocuteur concerné des anomalies constatées","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108712","","Réaliser le curage hydraulique (bateau vanne, wagon-vanne, ...)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108713","","Réaliser le curage mécanisé, hydrodynamique, hydrocurage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108714","","Réaliser le curage manuel","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108733","","Repérer les dégradations des espaces urbains, des équipements de collecte et informer l''interlocuteur concerné","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108740","","Trier les produits, pièces, matériaux et les orienter vers les filières de valorisation ou d''élimination","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108742","","Recycler des produits et matériaux en bois, palettes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108743","","Recycler des produits et matériaux électroménagers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108744","","Recycler des produits et matériaux en métaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"108745","","Recycler des produits et matériaux en papier, carton, plastique, caoutchouc, verre, ...","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
